municipality,type,iata_code,latitude_deg,longitude_deg,iso_country
Santa Clara,medium_airport,SNU,22.49220085144043,-79.943603515625,CU
Sandino,medium_airport,SNJ,22.100525,-84.157376,CU
Isla de la Juventud,medium_airport,SZJ,21.642499923706055,-82.9551010131836,CU
Trinidad,medium_airport,TND,21.788299560546875,-79.99720001220703,CU
Matanzas,large_airport,VRA,23.034401,-81.435303,CU
Las Tunas,medium_airport,VTU,20.987600326538086,-76.93579864501953,CU
Cayman Brac,medium_airport,CYB,19.687,-79.882797,KY
Little Cayman,medium_airport,LYB,19.660161,-80.088826,KY
Georgetown,large_airport,GCM,19.292800903299998,-81.3576965332,KY
Bocoyna (Creel),medium_airport,,27.725133,-107.652015,MX
Mangrove Cay,medium_airport,MAY,24.287701,-77.684601,BS
,medium_airport,ASD,24.697900772094727,-77.79560089111328,BS
Andros,medium_airport,TZN,24.158701,-77.589798,BS
Marsh Harbour,medium_airport,MHH,26.5114,-77.083503,BS
Andros Island,medium_airport,SAQ,25.053800582885742,-78.04900360107422,BS
Spring Point,medium_airport,AXP,22.441799163800003,-73.97090148930002,BS
Treasure Cay,medium_airport,TCB,26.745300293,-77.3912963867,BS
,medium_airport,CCZ,25.41710090637207,-77.88089752197266,BS
Bullocks Harbour,medium_airport,GHC,25.7383,-77.840103,BS
South Bimini,medium_airport,BIM,25.6998996735,-79.2647018433,BS
Arthur's Town,medium_airport,ATC,24.6294,-75.673797,BS
Cat Island,medium_airport,TBI,24.3153,-75.452301,BS
Colonel Hill,medium_airport,CRI,22.7456,-74.182404,BS
Moss Town,medium_airport,GGT,23.562599,-75.877998,BS
North Eleuthera,medium_airport,ELH,25.474899292,-76.6835021973,BS
Governor's Harbour,medium_airport,GHB,25.2847,-76.331001,BS
Normans Cay,medium_airport,NMC,24.594299,-76.820198,BS
Rock Sound,medium_airport,RSD,24.8950787333,-76.1768817902,BS
,medium_airport,TYM,24.169099807739258,-76.43910217285156,BS
Freeport,medium_airport,FPO,26.5587005615,-78.695602417,BS
Matthew Town,medium_airport,IGA,20.975000381469727,-73.66690063476562,BS
Deadman's Cay,medium_airport,LGI,23.1790008545,-75.09359741210001,BS
,medium_airport,,23.011194,-74.905889,BS
Stella Maris,medium_airport,SML,23.582317,-75.268621,BS
Abrahams Bay,medium_airport,MYG,22.379499,-73.013494,BS
Nassau,large_airport,NAS,25.039,-77.466202,BS
,medium_airport,DCT,22.181800842285156,-75.72949981689453,BS
San Salvador,medium_airport,ZSA,24.063299,-74.524002,BS
Belize City,large_airport,BZE,17.539951,-88.303556,BZ
Baishan,medium_airport,NBS,42.066944,127.602222,CN
Avarua,medium_airport,RAR,-21.2027,-159.806,CK
Nadi,medium_airport,NAN,-17.755399703979492,177.4429931640625,FJ
Nausori,medium_airport,SUV,-18.04330062866211,178.5590057373047,FJ
,medium_airport,LBS,-16.466699600219727,179.33999633789062,FJ
Nuku'alofa,medium_airport,TBU,-21.241199493408203,-175.14999389648438,TO
Lifuka,medium_airport,HPA,-19.777000427246094,-174.34100341796875,TO
Vava'u Island,medium_airport,VAV,-18.58530044555664,-173.96200561523438,TO
Gombe,medium_airport,GMO,10.298889,10.9,NG
Warri,medium_airport,QRW,5.59611,5.81778,NG
Funafuti,medium_airport,FUN,-8.525,179.195999,TV
Tarawa,medium_airport,TRW,1.38164,173.147003,KI
,medium_airport,TBF,-1.2244700193405151,174.7760009765625,KI
Alofi,medium_airport,IUE,-19.079030990600586,-169.92559814453125,NU
Ninglang,medium_airport,NLH,27.5403,100.7593,CN
Futuna Island,medium_airport,FUT,-14.3114004135,-178.065994263,WF
Wallis Island,medium_airport,WLS,-13.2383003235,-176.199005127,WF
Pokhara,medium_airport,,28.1838,84.0147,NP
Apia,medium_airport,APW,-13.829999923706055,-172.00799560546875,WS
Fitiuta Village,medium_airport,FTI,-14.215622,-169.424254,AS
Pago Pago,medium_airport,PPG,-14.331,-170.710007,AS
Papeete,large_airport,PPT,-17.553699,-149.606995,PF
,medium_airport,RUR,-22.434099197387695,-151.36099243164062,PF
,medium_airport,TUB,-23.365400314331055,-149.5240020751953,PF
Anaa,medium_airport,AAA,-17.3526,-145.509995,PF
Fangatau,medium_airport,FGU,-15.81995,-140.88729,PF
,medium_airport,TIH,-15.119600296020508,-148.2310028076172,PF
Reao,medium_airport,REA,-18.46652,-136.43855,PF
,medium_airport,FAV,-16.054100036621094,-145.65699768066406,PF
,medium_airport,XMH,-14.436800003051758,-146.07000732421875,PF
,medium_airport,GMR,-23.07990074157715,-134.88999938964844,PF
Raitahiti,medium_airport,KKR,-15.6633,-146.884995,PF
Makemo,medium_airport,MKP,-16.5839,-143.658005,PF
,medium_airport,PKP,-14.809499740600586,-138.81300354003906,PF
,medium_airport,TKP,-14.709500312805176,-145.24600219726562,PF
,medium_airport,AXR,-15.248299598693848,-146.61700439453125,PF
,medium_airport,MVT,-14.8681001663208,-148.7169952392578,PF
Ahe Atoll,medium_airport,AHE,-14.428099632263184,-146.2570037841797,PF
,medium_airport,TKX,-14.45580005645752,-145.02499389648438,PF
Nuku Hiva,medium_airport,NHV,-8.7956,-140.229004,PF
Hiva Oa Island,medium_airport,AUQ,-9.76879024506,-139.011001587,PF
Motu Mute,medium_airport,BOB,-16.444400787353516,-151.75100708007812,PF
,medium_airport,RGI,-14.954299926757812,-147.66099548339844,PF
Fare,medium_airport,HUH,-16.687084,-151.021593,PF
Moorea-Maiao,medium_airport,MOZ,-17.48979,-149.761777,PF
Otepa,medium_airport,HOI,-18.0748,-140.945999,PF
,medium_airport,MAU,-16.42650032043457,-152.24400329589844,PF
Uturoa,medium_airport,RFP,-16.7229,-151.466003,PF
Gaua Island,medium_airport,ZGU,-14.218099594099998,167.587005615,VU
Luganville,medium_airport,SON,-15.505000114399998,167.220001221,VU
Port Vila,large_airport,VLI,-17.699301,168.320007,VU
,medium_airport,TAH,-19.45509910583496,169.2239990234375,VU
Tiga,medium_airport,TGJ,-21.096099853515625,167.8040008544922,NC
Waala,medium_airport,BMY,-19.720521,163.661077,NC
Koné,medium_airport,KNQ,-21.053551,164.838768,NC
Île des Pins,medium_airport,ILP,-22.588899612426758,167.45599365234375,NC
Koumac,medium_airport,KOC,-20.546323,164.255648,NC
Lifou,medium_airport,LIF,-20.774799346923828,167.24000549316406,NC
Nouméa,large_airport,GEA,-22.258301,166.473007,NC
Maré,medium_airport,MEE,-21.481700897216797,168.03799438476562,NC
Touho,medium_airport,TOU,-20.790127,165.259524,NC
Ouvéa,medium_airport,UVE,-20.640600204467773,166.572998046875,NC
Nouméa (La Tontouta),medium_airport,NOU,-22.014601,166.212997,NC
Auckland,large_airport,AKL,-37.01199,174.786331,NZ
Taupo,medium_airport,TUO,-38.73970031738281,176.08399963378906,NZ
Manurewa,medium_airport,AMZ,-37.029701232910156,174.97300720214844,NZ
Christchurch,large_airport,CHC,-43.48939895629883,172.53199768066406,NZ
Te One,medium_airport,CHT,-43.81189,-176.46514,NZ
Dunedin,medium_airport,DUD,-45.928101,170.197998,NZ
Gisborne,medium_airport,GIS,-38.663299560546875,177.97799682617188,NZ
Glentanner Station,medium_airport,GTN,-43.906700134277344,170.1280059814453,NZ
,medium_airport,HKK,-42.713600158691406,170.98500061035156,NZ
Hamilton,medium_airport,HLZ,-37.8666992188,175.332000732,NZ
Kerikeri,medium_airport,KKE,-35.259148,173.913317,NZ
Awanui,medium_airport,KAT,-35.069837,173.287053,NZ
Alexandra,medium_airport,ALR,-45.210495,169.371113,NZ
,medium_airport,MON,-43.76499938964844,170.13299560546875,NZ
,medium_airport,TEU,-45.53310012817383,167.64999389648438,NZ
Masterton,medium_airport,MRO,-40.974634,175.63454,NZ
New Plymouth,medium_airport,NPL,-39.00859832763672,174.1790008544922,NZ
Napier,medium_airport,NPE,-39.465801,176.869995,NZ
Nelson,medium_airport,NSN,-41.298302,173.220993,NZ
Invercargill,medium_airport,IVC,-46.41239929199219,168.31300354003906,NZ
,medium_airport,OHA,-40.20600128173828,175.38800048828125,NZ
,medium_airport,OAM,-44.970001220703125,171.08200073242188,NZ
,medium_airport,PMR,-40.32059860229492,175.61700439453125,NZ
,medium_airport,PPQ,-40.904701232910156,174.98899841308594,NZ
Queenstown,medium_airport,ZQN,-45.021099,168.738998,NZ
Rotorua,medium_airport,ROT,-38.10919952392578,176.31700134277344,NZ
Amundsen-Scott South Pole Station,medium_airport,,-90,0,AQ
Tauranga,medium_airport,TRG,-37.67190170288086,176.1959991455078,NZ
,medium_airport,TIU,-44.302799224853516,171.22500610351562,NZ
Twitzel,medium_airport,TWZ,-44.2350006104,170.117996216,NZ
Blenheim,medium_airport,BHE,-41.5182991027832,173.8699951171875,NZ
McMurdo Station,medium_airport,,-77.86740112304688,167.0570068359375,AQ
Wanaka,medium_airport,WKA,-44.722954,169.248419,NZ
,medium_airport,WHK,-37.92060089111328,176.91400146484375,NZ
Wellington,large_airport,WLG,-41.3272018433,174.804992676,NZ
Wairoa,medium_airport,WIR,-39.006900787353516,177.40699768066406,NZ
,medium_airport,,-36.78779983520508,174.6300048828125,NZ
Whangarei,medium_airport,WRE,-35.769253,174.363713,NZ
Westport,medium_airport,WSZ,-41.737111,171.579033,NZ
Wanganui,medium_airport,WAG,-39.96220016479492,175.02499389648438,NZ
Guzara,medium_airport,HEA,34.209999,62.228298,AF
Bagram,medium_airport,OAI,34.946098,69.264999,AF
Jalalabad,medium_airport,JAA,34.399799,70.498596,AF
Kabul,medium_airport,KBL,34.565899,69.212303,AF
Khvoshab,medium_airport,KDH,31.5058,65.847801,AF
Maymana,medium_airport,MMZ,35.930801,64.760902,AF
Mazar-i-Sharif,medium_airport,MZR,36.706902,67.209702,AF
Kunduz,medium_airport,UND,36.6651,68.910797,AF
Manama,large_airport,BAH,26.267295,50.63764,BH
Sitrah,medium_airport,,25.918399810791016,50.590599060058594,BH
Abha,medium_airport,AHB,18.2404,42.656601,SA
Hofuf,medium_airport,HOF,25.285299,49.485199,SA
Al Aqiq,medium_airport,ABT,20.298506,41.636153,SA
,medium_airport,BHH,19.984399795532227,42.62089920043945,SA
Ad Dammam,large_airport,DMM,26.471200942993164,49.79790115356445,SA
Dawadmi,medium_airport,DWD,24.4499,44.121201,SA
Dhahran,large_airport,DHA,26.2654,50.152,SA
Jizan,medium_airport,GIZ,16.9011,42.5858,SA
,medium_airport,ELQ,26.302799224853516,43.77439880371094,SA
Gurayat,medium_airport,URY,31.412413,37.278898,SA
Ha'il,medium_airport,HAS,27.437901,41.686298,SA
Jubail,medium_airport,QJB,27.038999557495117,49.40510177612305,SA
Jeddah,medium_airport,,21.348100662231445,39.17300033569336,SA
Jeddah,large_airport,JED,21.6796,39.156502,SA
King Khaled Military City,medium_airport,KMC,27.9009,45.528198,SA
Khamis Mushait,medium_airport,KMX,18.2973,42.803501,SA
Medina,large_airport,MED,24.5534,39.705101,SA
Najran,medium_airport,EAM,17.611401,44.419201,SA
Neom,medium_airport,NUM,27.927598,35.28874,SA
Qaisumah,medium_airport,AQI,28.335199,46.125099,SA
,medium_airport,AKH,24.062700271606445,47.580501556396484,SA
Rafha,medium_airport,RAH,29.626399993896484,43.4906005859375,SA
Riyadh,large_airport,RUH,24.957599639892578,46.69879913330078,SA
Al Mishab,medium_airport,,28.079599,48.611,SA
Arar,medium_airport,RAE,30.906600952148438,41.13819885253906,SA
Ras Tanura,medium_airport,,26.723101,50.0308,SA
Riyadh,medium_airport,XXN,24.709800720214844,46.72520065307617,SA
Sharurah,medium_airport,SHW,17.4669,47.121399,SA
Al-Jawf,medium_airport,AJF,29.78510093688965,40.099998474121094,SA
Tabuk,medium_airport,TUU,28.3654,36.6189,SA
Ta’if,medium_airport,TIF,21.483001,40.543442,SA
As Saffaniyah,medium_airport,,27.8678,48.7691,SA
Turaif,medium_airport,TUI,31.692188,38.731544,SA
Wadi Al Dawasir,medium_airport,WAE,20.504299,45.1996,SA
Al Wajh,medium_airport,EJH,26.198601,36.476398,SA
Yanbu,medium_airport,YNB,24.144199,38.0634,SA
Abadan,medium_airport,ABD,30.367887,48.230075,IR
Dezful,medium_airport,DEF,32.434399,48.397598,IR
Aghajari,medium_airport,AKW,30.7444,49.6772,IR
Gachsaran,medium_airport,GCH,30.333869,50.833796,IR
Masjed Soleyman,medium_airport,QMJ,32.001719,49.268599,IR
Mahshahr,medium_airport,MRX,30.5562,49.151901,IR
Ahvaz,medium_airport,AWZ,31.3374,48.762001,IR
Abu Musa,medium_airport,AEU,25.8757,55.033001,IR
Bushehr,medium_airport,BUZ,28.9447994232,50.8345985413,IR
Jam,medium_airport,KNR,27.820499,52.3522,IR
Kish Island,medium_airport,KIH,26.5261993408,53.980201721200004,IR
Bandar Lengeh,medium_airport,BDH,26.532283,54.82484,IR
Khiyaroo,medium_airport,PGU,27.379601,52.737701,IR
Khark,medium_airport,KHK,29.260503,50.322193,IR
Siri,medium_airport,SXI,25.908899,54.539398,IR
Lavan Airport,medium_airport,LVP,26.810742,53.354302,IR
Kermanshah,medium_airport,KSH,34.3459014893,47.1581001282,IR
Ilam,medium_airport,IIL,33.58660125732422,46.40480041503906,IR
,medium_airport,KHD,33.43539810180664,48.282901763916016,IR
,medium_airport,SDG,35.24589920043945,47.00920104980469,IR
Kashan,medium_airport,KKS,33.895302,51.577,IR
Isfahan,medium_airport,IFN,32.750755,51.861483,IR
Esfahan,medium_airport,,32.621101,51.696999,IR
Shahrekord,medium_airport,CQD,32.2971992493,50.842201232899995,IR
Rasht,medium_airport,RAS,37.323333,49.617778,IR
Hamadan,medium_airport,HDM,34.869202,48.552502,IR
Amirabad,medium_airport,,35.211601,48.6534,IR
Tehran,large_airport,IKA,35.416099548339844,51.152198791503906,IR
Tehran,large_airport,THR,35.68920135498047,51.31340026855469,IR
Qazvin,medium_airport,GZW,36.240101,50.0471,IR
Karaj,medium_airport,,35.776299,50.881001,IR
Karaj,medium_airport,PYK,35.7761,50.826698,IR
Bandar Abbas,medium_airport,BND,27.218299865722656,56.37779998779297,IR
Jiroft,medium_airport,JYR,28.723519,57.675037,IR
Kerman,medium_airport,KER,30.271276,56.949692,IR
Bam,medium_airport,BXR,29.0842,58.450001,IR
Rafsanjan,medium_airport,RJN,30.298345,56.048979,IR
Sirjan,medium_airport,SYJ,29.5509,55.672699,IR
Birjand,medium_airport,XBJ,32.896525,59.281258,IR
Sarakhs,medium_airport,CKT,36.50120162963867,61.06489944458008,IR
Mashhad,large_airport,MHD,36.235198974609375,59.64099884033203,IR
Bojnord,medium_airport,BJB,37.49300003051758,57.30820083618164,IR
Sabzevar,medium_airport,AFZ,36.16809844970703,57.59519958496094,IR
Tabas,medium_airport,TCX,33.6678009033,56.8927001953,IR
Gorgan,medium_airport,GBT,36.909400939899996,54.4012985229,IR
Nowshahr,medium_airport,NSH,36.664286,51.46273,IR
Ramsar,medium_airport,RZR,36.90701,50.687316,IR
Sari,medium_airport,SRY,36.644408,53.188761,IR
Fasa,medium_airport,FAZ,28.8918,53.723301,IR
Lar,medium_airport,LRR,27.6747,54.383301,IR
Lamerd,medium_airport,LFM,27.3727,53.188801,IR
Shiraz,large_airport,SYZ,29.5392,52.589802,IR
Yasuj,medium_airport,YES,30.702238,51.542988,IR
Ardabil,medium_airport,ADU,38.3256988525,48.4244003296,IR
Urmia,medium_airport,OMH,37.6680984497,45.0686988831,IR
Tabriz,medium_airport,TBZ,38.1339,46.235001,IR
Zanjan,medium_airport,JWN,36.7737007141,48.3594017029,IR
Yazd,medium_airport,AZD,31.9048995972,54.2765007019,IR
Zabol,medium_airport,ACZ,31.098301,61.5439,IR
Konarak,medium_airport,ZBR,25.44573,60.38246,IR
Zahedan,medium_airport,ZAH,29.47570037841797,60.90620040893555,IR
Iranshahr,medium_airport,IHR,27.236099,60.720001,IR
Amman,large_airport,AMM,31.7226009369,35.9931983948,JO
Amman,medium_airport,ADJ,31.9727,35.9916,JO
Aqaba,medium_airport,AQJ,29.611600875854492,35.01810073852539,JO
Al Azraq,medium_airport,,31.8256,36.782001,JO
Ahmed Al Jaber AB,medium_airport,XIJ,28.9347991943,47.791900634799994,KW
Al Damaikhi,medium_airport,,29.344632,47.511215,KW
Kuwait City,large_airport,KWI,29.226600646972656,47.96889877319336,KW
Beirut,large_airport,BEY,33.820899963378906,35.488399505615234,LB
Tripoli,medium_airport,KYE,34.589298,36.011299,LB
Rayak,medium_airport,,33.850799560546875,35.987701416015625,LB
Duqm,large_airport,DQM,19.501944,57.634167,OM
Al Masna'ah,medium_airport,MNH,23.640556,57.4875,OM
Ras ar Ruays,medium_airport,,22.25691,59.74067,OM
Abu Dhabi,large_airport,AUH,24.443764,54.651718,AE
Abu Dhabi,medium_airport,AZI,24.428301,54.458099,AE
Al Ain,medium_airport,AAN,24.261699676513672,55.60919952392578,AE
,medium_airport,DHF,24.248199462900004,54.547698974599996,AE
Sir Bani Yas,medium_airport,XSB,24.283611,52.580278,AE
Dubai,large_airport,DXB,25.2527999878,55.3643989563,AE
Dubai,medium_airport,NHD,25.0268001556,55.3661994934,AE
Jebel Ali,large_airport,DWC,24.896356,55.161389,AE
,medium_airport,FJR,25.112199783325195,56.32400131225586,AE
Ras Al Khaimah,medium_airport,RKT,25.613500595092773,55.93880081176758,AE
Sharjah,large_airport,SHJ,25.32859992980957,55.5172004699707,AE
Khasab,medium_airport,KHS,26.171,56.240601,OM
Masirah,medium_airport,MSH,20.6754,58.890499,OM
Muscat,large_airport,MCT,23.593299865722656,58.284400939941406,OM
Salalah,medium_airport,SLL,17.038700103759766,54.09130096435547,OM
Thumrait,medium_airport,TTH,17.666000366210938,54.024600982666016,OM
Washuk,medium_airport,,27.8465,65.160004,PK
Bahawalpur,medium_airport,BHV,29.348100662231445,71.71800231933594,PK
Chitral,medium_airport,CJL,35.886213,71.799922,PK
Dera Ghazi Khan,medium_airport,DEA,29.961000442504883,70.48590087890625,PK
Dera Ismael Khan,medium_airport,DSK,31.909400939941406,70.89659881591797,PK
Faisalabad,medium_airport,LYP,31.364999771118164,72.99479675292969,PK
Gwadar,medium_airport,GWD,25.232391,62.327671,PK
Gilgit,medium_airport,GIL,35.918800354003906,74.33360290527344,PK
Attock,large_airport,ISB,33.549,72.82566,PK
Jacobabad,medium_airport,JAG,28.28420066833496,68.44969940185547,PK
Karachi,large_airport,KHI,24.9065,67.160797,PK
Lahore,large_airport,LHE,31.521601,74.403603,PK
Lahore,medium_airport,,31.494323,74.346914,PK
Mangla,medium_airport,XJM,33.05009841918945,73.63839721679688,PK
Muzaffarabad,medium_airport,MFG,34.3390007019043,73.50859832763672,PK
Mianwali,medium_airport,MWD,32.5630989074707,71.5707015991211,PK
Moenjodaro,medium_airport,MJD,27.3351993560791,68.14309692382812,PK
Karachi,medium_airport,,24.893600463867188,66.93879699707031,PK
Kamra,medium_airport,ATG,33.8690986633,72.4009017944,PK
Multan,medium_airport,MUX,30.20319938659668,71.41909790039062,PK
Nawabashah,medium_airport,WNS,26.2194,68.390099,PK
Panjgur,medium_airport,PJG,26.954500198364258,64.13249969482422,PK
Pasni,medium_airport,PSI,25.29050064086914,63.34510040283203,PK
Peshawar,medium_airport,PEW,33.993900299072266,71.51460266113281,PK
Quetta,medium_airport,UET,30.251399993896484,66.93779754638672,PK
Rahim Yar Khan,medium_airport,RYK,28.383899688720703,70.27960205078125,PK
Shorkot,medium_airport,,30.758100509643555,72.28250122070312,PK
Risalpur,medium_airport,,34.08110046386719,71.97260284423828,PK
Rawalakot,medium_airport,RAZ,33.849700927734375,73.79810333251953,PK
Skardu,medium_airport,KDU,35.33549880981445,75.53600311279297,PK
Karachi,medium_airport,,24.87420082092285,67.11849975585938,PK
Mirpur Khas,medium_airport,SKZ,27.722000122070312,68.79170227050781,PK
Sehwan Sharif,medium_airport,SYW,26.473100662231445,67.71720123291016,PK
Sargodha,medium_airport,SGI,32.04859924316406,72.66500091552734,PK
Saidu Sharif,medium_airport,SDT,34.8135986328125,72.35279846191406,PK
Sialkot,medium_airport,SKT,32.535557,74.363892,PK
Sui,medium_airport,SUL,28.645099639892578,69.1769027709961,PK
Turbat,medium_airport,TUK,25.986400604248047,63.03020095825195,PK
Fort Sandeman,medium_airport,PZH,31.358400344848633,69.4636001586914,PK
Hīt,medium_airport,IQA,33.7855987549,42.4412002563,IQ
Al Habbaniyah,medium_airport,TQD,33.33810043335,43.597099304199,IQ
Al Bakr,medium_airport,,33.940201,44.361599,IQ
Baghdad,large_airport,BGW,33.262501,44.2346,IQ
Mosul,medium_airport,OSM,36.305801,43.1474,IQ
Arbil,medium_airport,EBL,36.23759841918945,43.963199615478516,IQ
Kirkuk,medium_airport,KIK,35.46950149536133,44.348899841308594,IQ
Basra,medium_airport,BSR,30.549101,47.662102,IQ
Najaf,medium_airport,NJF,31.989853,44.404317,IQ
Qayyarah,medium_airport,RQW,35.76720047,43.125099182099994,IQ
Tikrit,medium_airport,,34.673199,43.542999,IQ
Sulaymaniyah,medium_airport,ISU,35.5617485046,45.316738128699996,IQ
Tall Afar,medium_airport,,36.28310012817383,42.40299987792969,IQ
Taji,medium_airport,,33.52389907836914,44.25669860839844,IQ
Nasiriyah,medium_airport,XNH,30.935801,46.090099,IQ
Al Kut,medium_airport,,32.481998,45.757099,IQ
Abu ad Duhur,medium_airport,,35.732200622558594,37.10419845581055,SY
,medium_airport,,33.91899871826172,36.866600036621094,SY
Buraq,medium_airport,,33.077301025390625,36.55820846557617,SY
Al-Qusayr,medium_airport,,34.56909942626953,36.57279968261719,SY
Aleppo,medium_airport,ALP,36.180698,37.2244,SY
Damascus,large_airport,DAM,33.4114990234375,36.51559829711914,SY
Deir ez-Zor,medium_airport,DEZ,35.2854,40.175999,SY
Qamishly,medium_airport,KAC,37.020599,41.191399,SY
Latakia,medium_airport,LTK,35.4011,35.9487,SY
Tadmur,medium_airport,PMS,34.5574,38.316898,SY
Doha,medium_airport,DIA,25.261101,51.565102,QA
Ar Rayyan,medium_airport,XJD,25.1173000336,51.3149986267,QA
Doha,large_airport,DOH,25.273056,51.608056,QA
Al Anad,medium_airport,,13.1747,44.765099,YE
Aden,medium_airport,ADE,12.8295,45.028801,YE
Ataq,medium_airport,AXK,14.5513,46.826199,YE
Al Ghaydah,medium_airport,AAY,16.193341,52.174186,YE
Hodeida,medium_airport,HOD,14.753000259399414,42.97629928588867,YE
Riyan,medium_airport,RIY,14.6626,49.375,YE
Sana'a,medium_airport,SAH,15.476300239562988,44.21969985961914,YE
Socotra Islands,medium_airport,SCT,12.63070011138916,53.905799865722656,YE
Seiyun,medium_airport,GXF,15.9661,48.7883,YE
Ta'izz,medium_airport,TAI,13.6859998703,44.139099121099996,YE
Zagora,medium_airport,OZG,30.263858,-5.853341,MA
Palmer,medium_airport,PAQ,61.594898,-149.08901,US
Barter Island,medium_airport,BTI,70.134003,-143.582001,US
Bethel,medium_airport,BET,60.77980042,-161.8379974,US
Delta Junction Ft Greely,medium_airport,BIG,63.9944992065,-145.722000122,US
Buckland,medium_airport,BKC,65.981598,-161.149002,US
Utqiaġvik,medium_airport,BRW,71.285402,-156.766008,US
Bettles,medium_airport,BTT,66.91390228,-151.529007,US
Birchwood,medium_airport,,61.41650009,-149.5070038,US
Cold Bay,medium_airport,CDB,55.2061,-162.725006,US
Clear,medium_airport,,64.299738,-149.117432,US
Scammon Bay,medium_airport,SCM,61.845298767100005,-165.570999146,US
Cordova,medium_airport,CDV,60.491798,-145.477997,US
Cape Romanzof,medium_airport,CZF,61.78030014,-166.0390015,US
Deering,medium_airport,DRG,66.069603,-162.766006,US
Adak,medium_airport,ADK,51.883564,-176.642783,US
Dillingham,medium_airport,DLG,59.04470062,-158.5050049,US
Marshall,medium_airport,MLL,61.8642997742,-162.026000977,US
Kodiak,medium_airport,ADQ,57.75,-152.4940033,US
Unalaska,medium_airport,DUT,53.89881,-166.544996,US
Anchorage,medium_airport,EDF,61.251709,-149.807097,US
Cape Newenham,medium_airport,EHM,58.646400451699996,-162.06300354,US
Fairbanks,medium_airport,EIL,64.66570282,-147.102005,US
Emmonak,medium_airport,EMK,62.78609848,-164.4909973,US
Kenai,medium_airport,ENA,60.57310104370117,-151.2449951171875,US
Fairbanks,large_airport,FAI,64.81510162,-147.8560028,US
Fairbanks,medium_airport,FBK,64.837502,-147.613998,US
Kake,medium_airport,,56.961312,-133.910202,US
Ambler,medium_airport,ABL,67.107043,-157.854308,US
Galena,medium_airport,GAL,64.73619843,-156.9369965,US
Gulkana,medium_airport,GKN,62.155859,-145.454662,US
Gambell,medium_airport,GAM,63.76679992675781,-171.73300170898438,US
Gustavus,medium_airport,GST,58.4253006,-135.7070007,US
Holy Cross,medium_airport,HCR,62.18830108642578,-159.77499389648438,US
Huslia,medium_airport,HSL,65.69789886,-156.3509979,US
Haines,medium_airport,HNS,59.24380111694336,-135.5240020751953,US
Homer,medium_airport,HOM,59.645599365234375,-151.4770050048828,US
Hooper Bay,medium_airport,HPB,61.52389908,-166.1470032,US
Egegik,medium_airport,EGX,58.184386,-157.374873,US
Kiana,medium_airport,IAN,66.9759979248,-160.43699646,US
Iliamna,medium_airport,ILI,59.75439835,-154.9109955,US
Utopia Creek,medium_airport,UTO,65.99279785,-153.7039948,US
Juneau,medium_airport,JNU,58.35499954223633,-134.5760040283203,US
King Salmon,medium_airport,AKN,58.677845,-156.651965,US
Anaktuvuk Pass,medium_airport,AKP,68.13359833,-151.7429962,US
Ketchikan,medium_airport,KTN,55.35559845,-131.7140045,US
Klawock,medium_airport,KLW,55.579201,-133.076004,US
Cape Lisburne,medium_airport,LUR,68.87509918,-166.1100006,US
McGrath,medium_airport,MCG,62.95289993,-155.6060028,US
Anchorage,medium_airport,MRI,61.2135009765625,-149.843994140625,US
Mekoryuk,medium_airport,MYU,60.37139892578125,-166.27099609375,US
Anchorage,large_airport,ANC,61.1744,-149.996002,US
Aniak,medium_airport,ANI,61.581600189208984,-159.54299926757812,US
Nenana,medium_airport,ENN,64.548772,-149.074516,US
Metlakatla,medium_airport,ANN,55.037026,-131.572695,US
Anvik,medium_airport,ANV,62.646702,-160.190994,US
Nome,medium_airport,OME,64.51219940185547,-165.44500732421875,US
Northway,medium_airport,ORT,62.9612999,-141.9290009,US
Kotzebue,medium_airport,OTZ,66.88469696,-162.598999,US
St George,medium_airport,STG,56.577345,-169.663823,US
Port Clarence,medium_airport,KPC,65.2537002563,-166.85899353,US
Petersburg,medium_airport,PSG,56.80170059,-132.9450073,US
Port Heiden,medium_airport,PTH,56.959359,-158.62106,US
Platinum,medium_airport,PTU,59.01139831542969,-161.82000732421875,US
Nuiqsut,medium_airport,NUI,70.209999,-151.005998,US
Arctic Village,medium_airport,ARC,68.1147,-145.578995,US
Ruby,medium_airport,RBY,64.72720337,-155.4700012,US
Savoonga,medium_airport,SVA,63.686401,-170.492996,US
Deadhorse,medium_airport,SCC,70.19470215,-148.4649963,US
Sand Point,medium_airport,SDP,55.314998626708984,-160.5229949951172,US
Shishmaref,medium_airport,SHH,66.249604,-166.089112,US
Sitka,medium_airport,SIT,57.04710006713867,-135.36199951171875,US
St Mary's,medium_airport,KSM,62.0605011,-163.302002,US
St Paul Island,medium_airport,SNP,57.166311,-170.222555,US
Sparrevohn,medium_airport,SVW,61.09740067,-155.5740051,US
Soldotna,medium_airport,SXQ,60.474935,-151.038471,US
Shemya,medium_airport,SYA,52.71229935,174.1139984,US
Togiak Village,medium_airport,TOG,59.052799224853516,-160.39700317382812,US
Talkeetna,medium_airport,TKA,62.320499420166,-150.09399414062,US
Takotna,medium_airport,TLJ,62.894401550299996,-155.977005005,US
Atqasuk,medium_airport,ATK,70.46704,-157.436013,US
Valdez,medium_airport,VDZ,61.1339,-146.248001,US
Kivalina,medium_airport,KVL,67.73619842529297,-164.56300354003906,US
Seward,medium_airport,SWD,60.130478,-149.418612,US
